Dataset,PMID,Title,Metric,Embedding_model,Value
Clinical,20490384,Impact of periodontal disease on quality of life.,final_similarity_to_opening_anchor,MiniLM,0.3443712331354618
Clinical,30182639,Propolis as an adjuvant to non-surgical periodontal treatment: a clinical study with salivary anti-oxidant capacity assessment.,final_similarity_to_opening_anchor,MiniLM,0.4706582427024841
Clinical,27384040,Efficacy of antimicrobial photodynamic therapy as an adjuvant in periodontal treatment in Down syndrome patients.,final_similarity_to_opening_anchor,MiniLM,0.4525919258594513
Clinical,28678950,Effect of 1% sodium alendronate in the non-surgical treatment of periodontal intraosseous defects: a 6-month clinical trial.,final_similarity_to_opening_anchor,MiniLM,0.4297207072377205
Clinical,35645071,Immediate effects of diode laser (970+/-15 nm) on microbial load in patients with chronic periodontitis: A split-mouth study.,final_similarity_to_opening_anchor,MiniLM,0.427940777502954
Clinical,36841278,Effect of non-surgical periodontal therapy with adjunct photodynamic therapy on periodontal and glycemic statuses in prediabetic patients with periodontal disease.,final_similarity_to_opening_anchor,MiniLM,0.4557702708989382
Clinical,37170229,Research efficacy of gaseous ozone therapy as an adjuvant to periodontal treatment on oxidative stress mediators in patients with type 2 diabetes: a randomized clinical trial.,final_similarity_to_opening_anchor,MiniLM,0.0218176506459712
Clinical,25084111,Arterial stiffness and pulse wave reflection are increased in patients suffering from severe periodontitis.,final_similarity_to_opening_anchor,MiniLM,0.7030642330646515
Clinical,22694045,Clinical effects of Nd:YAG laser applications during nonsurgical periodontal treatment in smoking and nonsmoking patients with chronic periodontitis.,final_similarity_to_opening_anchor,MiniLM,0.5208412855863571
Clinical,20843236,Efficacy and safety of adjunctive local moxifloxacin delivery in the treatment of periodontitis.,final_similarity_to_opening_anchor,MiniLM,0.4813774526119232
Clinical,37066949,The effect of motivational interviewing based on the transtheoretical model on oral cleaning behavior of patients with periodontitis who have undergone implant restoration.,final_similarity_to_opening_anchor,MiniLM,0.4331436427310109
Clinical,26932733,Influence of a triclosan toothpaste on periodontopathic bacteria and periodontitis progression in cardiovascular patients: a randomized controlled trial.,final_similarity_to_opening_anchor,MiniLM,0.4138768184930086
Clinical,27108476,"Systemic Inflammatory Biomarkers and Their Association With Periodontal and Diabetes-Related Factors in the Diabetes and Periodontal Therapy Trial, A Randomized Controlled Trial.",final_similarity_to_opening_anchor,MiniLM,0.5645103603601456
Clinical,26291297,Microbiologic Findings in Relation to Risk Assessment for Periodontal Disease: A Cross-Sectional Study.,final_similarity_to_opening_anchor,MiniLM,0.8093905448913574
Clinical,23866479,The relationship between periodontal disease severity and state-trait anxiety level.,final_similarity_to_opening_anchor,MiniLM,0.3704200414940715
Clinical,21698987,Clinical effectiveness of a desensitizing system on dentin hypersensitivity in periodontitis patients.,final_similarity_to_opening_anchor,MiniLM,0.498094692826271
Clinical,34409624,Levels of myeloid-related proteins in saliva for screening and monitoring of periodontal disease.,final_similarity_to_opening_anchor,MiniLM,0.7818085551261902
Clinical,30338757,Nos3 Gene Rs1799983 and Rs2070744 Polymorphisms in Patients with Periodontal Disease.,final_similarity_to_opening_anchor,MiniLM,0.6490547060966492
Clinical,33011399,Effectiveness of single versus multiple sessions of photodynamic therapy as adjunct to scaling and root planing on periodontopathogenic bacteria in patients with periodontitis.,final_similarity_to_opening_anchor,MiniLM,0.3627788554877043
Clinical,27127325,Azithromycin buccal patch in treatment of chronic periodontitis.,final_similarity_to_opening_anchor,MiniLM,0.4286442995071411
Review,32316357,Does Diabetes Induce the Vascular Endothelial Growth Factor (VEGF) Expression in Periodontal Tissues? A Systematic Review.,final_similarity_to_opening_anchor,MPNet,0.4750715885311365
Review,39948158,The impact of e-cigarette use on periodontal health: a systematic review and meta-analysis.,final_similarity_to_opening_anchor,MPNet,0.2121200561523437
Review,40897233,Clinical outcomes of periodontal regeneration using biologic agents alone or in combination with graft materials for intrabony defects: A systematic review and meta-analysis.,final_similarity_to_opening_anchor,MPNet,0.4582881927490234
Review,39248301,The impact of systemic and topical antimicrobial therapy combined with non-surgical periodontal therapy: A meta-analysis.,final_similarity_to_opening_anchor,MPNet,0.5235247611999512
Review,27454460,Root coverage procedures improve patient aesthetics. A systematic review and Bayesian network meta-analysis.,final_similarity_to_opening_anchor,MPNet,0.4600360244512558
Review,26595831,Association of susceptible genotypes to periodontal disease with the clinical outcome and tooth survival after non-surgical periodontal therapy: A systematic review and meta-analysis.,final_similarity_to_opening_anchor,MPNet,0.4495140016078949
Review,34246253,Effects of non-surgical periodontal therapy on periodontal clinical data in periodontitis patients with rheumatoid arthritis: a meta-analysis.,final_similarity_to_opening_anchor,MPNet,0.587185874581337
Review,31577700,Association between the IL-10 rs1800872 polymorphisms and periodontitis susceptibility: A meta-analysis.,final_similarity_to_opening_anchor,MPNet,0.6746530532836914
Review,33179280,Is periodontal disease a risk indicator for colorectal cancer? A systematic review and meta-analysis.,final_similarity_to_opening_anchor,MPNet,0.6726218163967133
Review,41810713,Oral Health and Oral Hygiene Status Among the Particularly Vulnerable Tribal Groups (PVTGs) of India: A Systematic Review and Meta-Analysis.,final_similarity_to_opening_anchor,MPNet,0.4065665528178215
Review,26897256,Growth factors and beta-tricalcium phosphate in the treatment of periodontal intraosseous defects: A systematic review and meta-analysis of randomised controlled trials.,final_similarity_to_opening_anchor,MPNet,0.5025714188814163
Review,39808292,"Weighing up the potential of ""superfoods"" compounds of green tea or turmeric as adjuncts in comparison to established therapeutical approaches for periodontal disease.",final_similarity_to_opening_anchor,MPNet,0.4984423518180847
Review,26928597,The concomitant administration of systemic amoxicillin and metronidazole compared to scaling and root planing alone in treating periodontitis: =a systematic review=.,final_similarity_to_opening_anchor,MPNet,0.557078555226326
Review,34608627,Periodontitis and Systemic Lupus Erythematosus: A systematic review and meta-analysis.,final_similarity_to_opening_anchor,MPNet,0.7463338971138
Review,36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,final_similarity_to_opening_anchor,MPNet,0.5664929151535034
Review,24880982,Does periodontal treatment influence clinical and biochemical measures for rheumatoid arthritis? A systematic review and meta-analysis.,final_similarity_to_opening_anchor,MPNet,0.5515327528119087
Review,23151293,Effect of periodontal therapy on prevention of gastric Helicobacter pylori recurrence: a systematic review and meta-analysis.,final_similarity_to_opening_anchor,MPNet,0.4298241585493088
Review,37023342,Prevalence of periodontal disease among Vietnamese adults: A systematic review and meta-analysis.,final_similarity_to_opening_anchor,MPNet,0.2301780879497528
Review,27825315,Periodontitis and gestational diabetes mellitus: a systematic review and meta-analysis of observational studies.,final_similarity_to_opening_anchor,MPNet,0.8113111555576324
Review,32051966,Association Between Periodontitis and Nosocomial Pneumonia: A Systematic Review and Meta-analysis of Observational Studies.,final_similarity_to_opening_anchor,MPNet,0.6418510675430298
Review,31969148,Effects of non-surgical periodontal therapy on systemic inflammation and metabolic markers in patients undergoing haemodialysis and/or peritoneal dialysis: a systematic review and meta-analysis.,final_similarity_to_opening_anchor,MPNet,0.4620153307914734
Review,36261851,The effect of antiretroviral therapyon the periodontal conditions of patients with HIV infection: A systematic review and meta-analysis.,final_similarity_to_opening_anchor,MPNet,0.3204676657915115
Review,20024665,Photodynamic therapy as an adjunctive treatment for chronic periodontitis: a meta-analysis.,final_similarity_to_opening_anchor,MPNet,0.218298964202404
Review,40335202,PERIODONTITIS AS A RISK FACTOR FOR DEMENTIA: A SYSTEMATIC REVIEW AND META-ANALYSIS.,final_similarity_to_opening_anchor,MPNet,0.7739196121692657
Review,38629069,"Higher odds of periodontitis in systemic lupus erythematosus compared to controls and rheumatoid arthritis: a systematic review, meta-analysis and network meta-analysis.",final_similarity_to_opening_anchor,MPNet,0.5129295587539673
Review,27796062,Oral health status of children and young adults with autism spectrum disorders: systematic review and meta-analysis.,final_similarity_to_opening_anchor,MPNet,0.500764787197113
Review,35797566,A Systematic Review and Meta-Analysis of the Association Between Periodontal Disease and Severe Mental Illness.,final_similarity_to_opening_anchor,MPNet,0.6076751351356506
Review,33864280,Periodontal health status of children and adolescents with diabetes mellitus: a systematic review and meta-analysis.,final_similarity_to_opening_anchor,MPNet,0.4419043213129043
Review,25261053,Global burden of severe periodontitis in 1990-2010: a systematic review and meta-regression.,final_similarity_to_opening_anchor,MPNet,0.4854534268379211
Review,37173720,Periostin level in gingival crevicular fluid in periodontal disease: a systematic review and meta-analysis.,final_similarity_to_opening_anchor,MPNet,0.4806384444236755
Review,35119242,Is there an association between periodontal diseases and ABO blood group? Systematic review and meta-analysis.,final_similarity_to_opening_anchor,MPNet,0.3618319183588028
Review,40576216,The Impacts of Probiotics Supplementation on the Treatment of Periodontitis: An Umbrella Meta-Analysis.,final_similarity_to_opening_anchor,MPNet,0.5176212750375271
Review,26881700,Clinical research activity in periodontal medicine: a systematic mapping of trial registers.,final_similarity_to_opening_anchor,MPNet,0.8734738528728485
Review,40218924,"The Role of Vitamin B Complex in Periodontal Disease: A Systematic Review Examining Supplementation Outcomes, Age Differences in Children and Adults, and Aesthetic Changes.",final_similarity_to_opening_anchor,MPNet,0.8607272505760193
Review,33904994,Association between clinical measures of gingival inflammation and obesity in adults: systematic review and meta-analyses.,final_similarity_to_opening_anchor,MPNet,0.8729447722434998
Review,26932392,The effectiveness of low-level laser therapy as an adjunct to non-surgical periodontal treatment: a meta-analysis.,final_similarity_to_opening_anchor,MPNet,0.4173189550638199
Review,35061134,Role of proinflammatory mutations in peri-implantitis: systematic review and meta-analysis.,final_similarity_to_opening_anchor,MPNet,0.4542457014322281
